Origen,Destino,Tipo_Origen,Tipo_Destino,Latitud_Origen,Longitud_Origen,Latitud_Destino,Longitud_Destino,Tiempo_Recorrido,Distancia_km,Costo
Calle Tiziano,Calle Madrid,Punto de Entrega,Centro de Distribución,-12.466543106849548,-76.97087135680223,-12.226107006210883,-77.15799592221519,77:26,57.7,65.94
Calle San Francisco,Av. México,Punto de Entrega,Punto de Entrega,-12.21369224911397,-77.17676934517303,-12.093020040791929,-76.95798092184002,69:25,31.2,52.58
Av. Tingo María,Calle Ramón Zavala,Centro de Distribución,Punto de Entrega,-12.27735774781339,-77.18962265772706,-11.919931948717657,-76.71654163290182,100:41,37.15,69.63
Av. Argentina,Av. Velasco Astete,Centro de Distribución,Punto de Entrega,-12.08733969764119,-76.70598015498386,-12.483750038312618,-77.29396009396895,105:13,21.54,47.48
Calle San Francisco,Calle Las Lomas,Punto de Entrega,Centro de Distribución,-12.105414728951155,-76.88088350868189,-11.936390776046274,-77.0115484465976,116:06,22.3,63.86
Calle Alcanfores,Av. Canto Grande,Punto de Entrega,Centro de Distribución,-12.307502132494072,-77.1996316040229,-12.244830866239896,-76.84697354583179,114:36,53.21,63.74
Calle La Mar,Calle Los Laureles,Centro de Distribución,Punto de Entrega,-11.874469849541953,-77.23182678900487,-11.988591284223965,-77.29824967870151,16:00,7.99,16.57
Av. Los Próceres,Av. Los Frutales,Punto de Entrega,Punto de Entrega,-12.387158609697188,-76.72360415282381,-11.80117250278834,-77.25695691822797,58:31,23.37,50.64
Calle Madrid,Calle Las Rosas,Centro de Distribución,Punto de Entrega,-12.48439159749858,-76.86201243222835,-11.893129775574158,-77.19597303469541,103:01,43.1,86.68
Calle Mariano Melgar,Calle Lord Cochrane,Centro de Distribución,Punto de Entrega,-12.225003030425478,-77.14368850182997,-11.891099354051756,-76.83564075542981,75:54,58.98,95.02
Av. Argentina,Calle San Francisco,Centro de Distribución,Punto de Entrega,-12.356557331775422,-77.26589511395952,-12.050846618011578,-77.1499996634464,101:14,73.47,151.57
Av. Pardo,Av. Nicolás Arriola,Centro de Distribución,Punto de Entrega,-12.037249049495305,-76.94522222328226,-11.770287183458155,-76.98643065568174,101:06,53.67,148.63
Calle Diego de Almagro,Av. Próceres de la Independencia,Punto de Entrega,Punto de Entrega,-11.85675465805951,-77.00126225917313,-12.425845504189908,-76.92622804736189,70:49,14.6,32.74
Av. República de Panamá,Av. Enrique Meiggs,Punto de Entrega,Punto de Entrega,-11.995509888546986,-76.8216949227597,-12.390724485143084,-76.88480872694032,12:18,9.62,19.25
Av. Canto Grande,Av. México,Centro de Distribución,Punto de Entrega,-12.13216252275506,-77.0359281580734,-12.391269172906542,-76.78484585352311,67:19,49.32,52.97
Av. El Sol,Av. San Germán,Punto de Entrega,Centro de Distribución,-12.222204128371976,-76.77556220300042,-12.435566782143555,-77.1235669119384,63:51,50.76,81.63
Av. Cápac Yupanqui,Av. Brasil,Centro de Distribución,Punto de Entrega,-12.468195848587364,-77.18624564886416,-12.136405329389406,-76.84698191822314,43:57,15.5,43.65
Calle Mariano Melgar,Calle Los Álamos,Punto de Entrega,Centro de Distribución,-12.346678832807696,-77.17830711342691,-11.728732564792834,-76.85908475484185,55:43,14.17,35.03
Calle Monte Rosa,Av. Brasil,Punto de Entrega,Punto de Entrega,-12.481100326899035,-77.1855477170675,-12.097484561989457,-77.24809686873319,25:15,20.06,36.94
Calle Berlín,Av. Alfonso Ugarte,Punto de Entrega,Centro de Distribución,-12.428880975802791,-77.10432880734369,-11.868065604928617,-77.17145208297093,50:38,14.96,37.97
Calle Los Jazmines,Calle Medrano Silva,Punto de Entrega,Punto de Entrega,-12.063223540533269,-77.11605853211431,-12.29737203713165,-76.82863665635699,83:00,61.0,98.22
Calle Madrid,Calle Ucayali,Centro de Distribución,Punto de Entrega,-12.397082586971898,-77.20061972287446,-12.489195756424682,-77.29443558512655,70:08,24.62,31.27
Av. Larco,Calle Las Musas,Punto de Entrega,Punto de Entrega,-12.473924165461414,-77.09552666014507,-12.488406209583244,-77.0588691898484,18:30,12.76,33.08
Av. Dueñas,Av. Caminos del Inca,Punto de Entrega,Punto de Entrega,-11.894643272148507,-76.86451932158134,-11.92391218676475,-76.81996693717612,86:38,23.35,42.0
Av. Pardo y Aliaga,Calle Los Ficus,Punto de Entrega,Centro de Distribución,-11.804337362088958,-76.82760526045057,-12.099488024798045,-77.14086555231596,81:59,28.57,59.44
Calle Gerardo Unger,Calle Las Flores,Punto de Entrega,Punto de Entrega,-12.250890697160097,-76.8639987083692,-12.226265144114462,-76.99445840687285,16:37,3.08,11.71
Calle Francisco Lazo,Calle Augusto Durand,Punto de Entrega,Centro de Distribución,-11.821149956405232,-76.89453413177118,-12.062373509500834,-76.94623456050739,56:19,33.5,59.7
Av. San Luis,Av. Alcázar,Punto de Entrega,Centro de Distribución,-11.984589043413965,-76.71999910988731,-12.126414148414316,-76.89692548204972,61:05,15.9,31.09
Calle Ramón Zavala,Av. Tingo María,Punto de Entrega,Centro de Distribución,-11.908457041861379,-77.1779260113089,-11.924063335960277,-76.78442604587717,66:30,24.67,34.69
Calle Las Gardenias,Av. Santa Rosa,Punto de Entrega,Punto de Entrega,-11.952204021813666,-76.95622309278163,-12.426389408132403,-77.28497683607391,24:52,7.5,14.28
Av. Costanera,Av. Guardia Republicana,Punto de Entrega,Punto de Entrega,-11.794821429700244,-76.91930029622948,-11.860049109872882,-76.70906438973034,47:04,26.07,45.18
Calle Montevideo,Av. Alfonso Ugarte,Punto de Entrega,Punto de Entrega,-12.313780607618002,-76.70257653774628,-12.445711255387877,-77.15673658181663,64:15,31.56,56.12
Calle Recavarren,Av. Tingo María,Centro de Distribución,Punto de Entrega,-12.06188424260395,-77.25091818296207,-12.41168546682265,-76.96296904031207,64:06,50.43,116.59
Av. Los Insurgentes,Calle Cayetano Heredia,Centro de Distribución,Punto de Entrega,-12.49384185365956,-77.24867482600999,-11.990389402349516,-77.06227873782179,37:25,26.96,31.87
Av. Túpac Amaru,Av. El Sol,Centro de Distribución,Punto de Entrega,-11.928869201118106,-77.09877663907612,-12.172902324807794,-76.85206932080604,20:15,5.49,16.54
Av. Túpac Amaru,Av. Abancay,Punto de Entrega,Punto de Entrega,-12.111470105902614,-77.11181245397427,-12.025571338729845,-76.76326550927786,44:06,23.71,39.59
Calle Mariano Melgar,Av. Pizarro,Punto de Entrega,Centro de Distribución,-11.897322155530079,-77.09801199191506,-11.85354129419841,-76.95127617722599,108:12,79.37,111.9
Calle Manuel Tovar,Av. Abancay,Punto de Entrega,Centro de Distribución,-11.71063947262965,-77.25682184651238,-12.103458952724937,-76.71479253264386,44:09,36.04,62.67
Calle Las Magnolias,Av. Ejército,Punto de Entrega,Punto de Entrega,-11.791169389114314,-77.0391918207188,-12.438452088115328,-77.03260073998429,96:23,67.06,164.09
Calle Las Lomas,Av. Aviación,Punto de Entrega,Punto de Entrega,-12.18089945761301,-76.83526024055436,-12.113747956765938,-77.21163313674215,30:37,22.8,33.14
Av. Los Frutales,Calle Sánchez Cerro,Centro de Distribución,Punto de Entrega,-12.320135953560536,-76.91119793970414,-11.921448306161926,-77.03402913066337,77:58,35.04,102.67
Av. Abancay,Av. El Polo,Centro de Distribución,Punto de Entrega,-11.781313304300488,-77.21024392968253,-12.066572106163886,-76.74562170629792,108:59,32.33,109.17
Av. Guillermo Prescott,Calle Diego de Almagro,Punto de Entrega,Centro de Distribución,-11.756492700766598,-77.22574914863641,-12.184993787372964,-76.70827872570179,36:22,8.08,31.85
Calle Diego de Almagro,Av. San Felipe,Punto de Entrega,Centro de Distribución,-12.499891224681512,-77.2681905692319,-11.757190293427467,-77.2643591857434,41:51,32.7,36.44
Av. Benavides,Av. Central,Punto de Entrega,Centro de Distribución,-12.475613855654435,-76.76532223973807,-12.321212068215385,-77.15718936372333,29:18,19.23,32.18
Calle Los Gladiolos,Av. Velasco Astete,Centro de Distribución,Punto de Entrega,-12.324240873556642,-77.08800900743654,-12.4658247006653,-77.06341961174323,102:46,77.78,123.92
Av. República de Panamá,Av. El Sol,Centro de Distribución,Punto de Entrega,-12.372194350891627,-76.72286898647997,-11.938128666314622,-77.15065706377092,55:20,24.98,28.28
Calle Rodríguez de Mendoza,Calle Loreto,Centro de Distribución,Punto de Entrega,-12.400114456240626,-76.91786997775361,-12.376488107501528,-77.01539755009604,73:29,54.1,89.41
Av. Los Frutales,Calle Santa Inés,Punto de Entrega,Centro de Distribución,-12.26854587046209,-76.7079883117575,-11.938379486756613,-76.83030023810475,90:32,53.57,93.96
Av. Tingo María,Av. México,Punto de Entrega,Punto de Entrega,-12.48981610754393,-77.29653437902626,-12.097037406707878,-76.8665183541454,19:08,4.19,19.88
Av. César Vallejo,Calle San Borja Sur,Centro de Distribución,Punto de Entrega,-12.461582895347576,-77.2653419699638,-11.822228948149501,-77.11344139853186,75:47,29.59,73.95
Calle Las Gardenias,Av. Elmer Faucett,Punto de Entrega,Punto de Entrega,-12.091414906660816,-77.13218992077361,-11.927688030702749,-76.77330537635116,54:23,27.0,77.1
Av. Benavides,Av. Guardia Civil Sur,Punto de Entrega,Centro de Distribución,-11.709882529319271,-76.88061921874883,-12.162251811298512,-77.08718094592072,36:08,22.23,42.92
Av. Enrique Meiggs,Calle Las Magnolias,Punto de Entrega,Punto de Entrega,-12.010612171173502,-76.95213420607038,-11.768505727089165,-76.81826716302791,59:59,42.35,89.49
Calle Nicolás de Piérola,Av. Guardia Civil Norte,Punto de Entrega,Punto de Entrega,-12.463024556297178,-76.83856010685227,-11.97729277531349,-77.2035266993357,12:46,5.72,16.21
Av. Sucre,Calle Santa Inés,Punto de Entrega,Centro de Distribución,-12.125065693197858,-76.8580509332598,-12.328430246940385,-76.7421561429838,119:55,21.59,70.67
Calle Sucre,Av. Abtao,Centro de Distribución,Punto de Entrega,-12.156001971409786,-77.17297537309945,-12.312476183367966,-76.90665386895539,82:49,43.88,76.9
Av. La Marina,Av. El Polo,Centro de Distribución,Punto de Entrega,-11.959237797182764,-77.29217581207118,-12.347859227109758,-76.79438737902653,25:07,5.46,17.88
Calle Berlín,Av. Próceres de la Independencia,Centro de Distribución,Punto de Entrega,-12.033734805144194,-77.27360719921232,-11.734606661047374,-77.06794402942332,60:38,18.07,40.47
Calle Los Álamos,Calle San Borja Sur,Punto de Entrega,Centro de Distribución,-12.040385722662965,-77.24981738769098,-12.218892382943427,-76.72188474083035,75:39,62.53,117.78
Calle Aljovín,Calle Los Gladiolos,Centro de Distribución,Punto de Entrega,-11.849818183068031,-77.1666802166252,-12.335160756137242,-76.81820132020255,54:00,28.58,50.15
Av. El Ejercito,Calle Los Ficus,Centro de Distribución,Punto de Entrega,-12.461862381734075,-77.12613815665652,-11.906080378585452,-77.22148277450837,106:41,64.78,165.52
Av. Faucett,Calle Los Castaños,Centro de Distribución,Punto de Entrega,-12.379400750245043,-76.77193322878492,-12.232554541125285,-77.0642072144988,27:34,21.7,46.4
Calle Junín,Calle Las Orquídeas,Centro de Distribución,Punto de Entrega,-11.765202141078504,-77.21504655316514,-12.241919697796957,-77.12426332110589,68:42,12.49,49.51
Calle Bellavista,Calle Las Orquídeas,Centro de Distribución,Punto de Entrega,-12.313278535293698,-77.07488805961225,-11.856045132443569,-76.7063625623831,110:27,23.52,74.26
Calle Huancavelica,Calle Nicolás de Piérola,Centro de Distribución,Punto de Entrega,-12.302935632319256,-76.92358708116973,-12.408896373976882,-76.73316980996732,24:12,7.25,13.67
Calle Miroquesada,Av. Tingo María,Punto de Entrega,Punto de Entrega,-11.981768198233357,-76.99488714794286,-11.811331340274808,-77.01920569493548,33:21,25.84,55.72
Av. Primavera,Calle José Olaya,Centro de Distribución,Punto de Entrega,-12.08858523825498,-76.85536739846776,-12.256912259404372,-77.28824860040103,48:37,30.03,53.06
Calle Las Rosas,Calle María Parado de Bellido,Centro de Distribución,Punto de Entrega,-12.137002114299735,-76.74406164831912,-12.39313210052442,-76.95826453556171,11:46,2.3,9.11
Av. Pardo de Zela,Calle Gamarra,Centro de Distribución,Punto de Entrega,-11.94481443647496,-76.78498706535116,-12.377977162827122,-76.70979821250461,66:17,52.63,75.33
Av. Raúl Ferrero,Calle Talara,Centro de Distribución,Punto de Entrega,-11.876454061380446,-76.71470001393452,-12.232985224084555,-77.25671383975612,103:51,84.24,150.82
Calle Las Lomas,Av. San Luis,Punto de Entrega,Centro de Distribución,-12.238807525029591,-76.7191100556493,-12.312115753658592,-77.22228715013723,87:09,28.84,75.47
Av. Iquitos,Calle Conde de Superunda,Punto de Entrega,Punto de Entrega,-12.22518735618653,-77.03011212025211,-12.263391649486353,-77.1586676757423,55:37,30.97,69.64
Calle Medrano Silva,Calle Mariano Melgar,Punto de Entrega,Punto de Entrega,-11.711390244557512,-76.87955048895206,-11.842713077718733,-77.21013036832517,58:45,30.32,28.58
Calle Melchor Paz,Av. Separadora Industrial,Punto de Entrega,Centro de Distribución,-12.040052159926066,-77.27006185895453,-11.978084092170151,-77.27438615634125,94:42,59.9,84.87
Av. Arequipa,Calle Las Dalias,Centro de Distribución,Punto de Entrega,-12.439285664957545,-77.2807597379676,-12.254454919819462,-77.12590664210117,12:58,6.56,16.1
Calle José Galvez,Calle Hernando de Lavalle,Centro de Distribución,Punto de Entrega,-12.112808980184205,-77.21030994039062,-11.963581006794552,-77.25784392004054,62:14,28.6,54.35
Calle Manuel Almenara,Av. El Derby,Centro de Distribución,Punto de Entrega,-11.953531645636843,-77.16230228149803,-11.907570992540242,-77.28322568575875,70:03,34.68,56.72
Av. Sucre,Calle Los Castaños,Punto de Entrega,Punto de Entrega,-12.35875311386792,-76.98434253958185,-11.861911337403544,-76.97498347939276,108:44,38.31,92.79
Av. El Corregidor,Calle Berlín,Punto de Entrega,Punto de Entrega,-12.376001674892315,-76.97016484673823,-12.477490323586782,-77.13322312705743,92:27,48.34,71.74
Calle Recavarren,Av. Brasil,Punto de Entrega,Punto de Entrega,-11.922766785811369,-76.71083902632864,-11.803736025401793,-77.01978878815316,14:13,8.24,18.81
Calle Ignacio Merino,Av. 2 de Mayo,Centro de Distribución,Punto de Entrega,-11.94567171282901,-76.76648773945558,-11.74695903521301,-76.87738006212955,33:54,5.85,18.8
Av. San Borja Norte,Calle Chancay,Punto de Entrega,Centro de Distribución,-12.085769849135028,-76.70186051403951,-11.825563591040506,-77.02062778069254,92:57,50.09,83.35
Av. Colonial,Av. Larco,Centro de Distribución,Punto de Entrega,-11.81297915641048,-76.8779374284388,-12.472975931938597,-76.95644967200828,65:39,45.72,78.08
Av. San Felipe,Calle Santa Inés,Punto de Entrega,Punto de Entrega,-12.485226366848687,-76.86754259023527,-12.134036680952137,-76.76284856389549,77:30,40.24,98.26
Calle Inti Raymi,Av. Guardia Civil Norte,Centro de Distribución,Punto de Entrega,-12.063226100862163,-76.89319146124932,-12.348140562596706,-76.85108493416885,83:30,52.71,55.22
Calle Nicolás de Piérola,Av. El Ejercito,Punto de Entrega,Punto de Entrega,-12.322661871452553,-77.27309425098977,-11.936181683752242,-76.9608981866289,64:27,26.58,67.07
Av. El Corregidor,Av. Los Insurgentes,Punto de Entrega,Centro de Distribución,-12.048521510791135,-77.18736835719393,-12.44613597464009,-77.0032914004598,58:07,17.96,46.45
Av. Universitaria,Calle Las Magnolias,Punto de Entrega,Centro de Distribución,-11.84553791633942,-76.84362662566116,-12.208150705773877,-77.09791124578591,22:07,13.92,30.58
Calle Bolognesi,Calle Conde de la Vega,Centro de Distribución,Punto de Entrega,-11.785568388587194,-77.07826938246333,-12.285602515330437,-77.00842179176288,79:38,35.92,91.55
Av. Universitaria,Calle José Olaya,Centro de Distribución,Punto de Entrega,-11.74206708685132,-76.84757524995324,-12.34831012499141,-76.8445281212019,53:44,27.56,59.48
Calle Las Camelias,Calle Hermanos Catari,Punto de Entrega,Centro de Distribución,-12.350807019008654,-77.21019393740883,-12.392341191122448,-76.95223968403835,72:43,38.93,85.0
Av. Colonial,Av. Garcilaso de la Vega,Centro de Distribución,Punto de Entrega,-11.774607502957984,-77.2072394525517,-11.955698499458116,-76.79131338884665,42:52,21.8,46.54
Calle Fernando Faura,Calle Puno,Punto de Entrega,Punto de Entrega,-11.714047586051235,-76.93811433131677,-11.950628201740756,-76.8738879091751,8:07,6.0,18.29
Av. Túpac Amaru,Calle Gerardo Unger,Centro de Distribución,Punto de Entrega,-12.256850526266843,-77.13029546536343,-12.40332230891756,-76.80056454584543,29:51,7.8,16.36
Av. El Ejercito,Calle Los Pinos,Centro de Distribución,Punto de Entrega,-12.158462513758177,-77.11603929993635,-12.038792113992708,-76.87275291880376,8:58,6.77,17.4
Av. Óscar R. Benavides,Av. Benavides,Punto de Entrega,Centro de Distribución,-11.7643784624753,-76.7364488182923,-12.48301255287877,-77.06019003450315,48:39,38.81,78.77
Calle Las Magnolias,Av. Tingo María,Punto de Entrega,Punto de Entrega,-12.22781417954881,-77.12105235974887,-11.922265909173188,-76.74666439581604,52:43,23.53,29.85
Calle Berlín,Calle Antonio Raymondi,Centro de Distribución,Punto de Entrega,-12.290148466853049,-77.03539449452731,-12.226628599443998,-77.09027077496621,92:36,21.81,74.33
Calle Manco Cápac,Av. Belén,Centro de Distribución,Punto de Entrega,-11.798152135429655,-76.89535146651293,-12.437178973035001,-77.25816123567495,37:43,12.93,30.74
Av. Arequipa,Calle Amazonas,Centro de Distribución,Punto de Entrega,-12.400508936909086,-76.8549996663673,-12.030528534301979,-76.91916852497138,76:00,14.05,54.57
Av. Iquitos,Av. El Derby,Centro de Distribución,Punto de Entrega,-12.31346922173655,-77.01914729736276,-12.103524882809479,-76.78744914543665,106:02,86.52,117.4
Calle Los Ficus,Av. San Juan,Centro de Distribución,Punto de Entrega,-11.700510663379346,-76.91246533047358,-11.798492589235712,-76.95807095575874,22:41,14.84,32.71
Av. La Marina,Av. Guillermo Prescott,Punto de Entrega,Centro de Distribución,-11.988178469113983,-76.9418546167923,-12.388230502834737,-77.13011148892433,39:07,21.74,27.07
