Origen,Destino,Tipo_Origen,Tipo_Destino,Latitud_Origen,Longitud_Origen,Latitud_Destino,Longitud_Destino,Tiempo_Recorrido,Distancia_km,Costo
Diagonal Pachacamac 318,Ruta Arequipa 427,Punto de Entrega,Punto de Entrega,-11.82673601581246,-77.08765681383632,-11.850747079776477,-76.92859972738496,25:38,19.25,50.91
Jr. Barranco 122,Calle Montevideo,Centro de Distribución,Punto de Entrega,-12.094309250457842,-77.0237950257734,-11.824598765989155,-76.82202387622135,21:41,16.23,21.48
Diagonal San Juan de Miraflores 142,Jr. Puente Piedra 126,Punto de Entrega,Punto de Entrega,-12.04995154734673,-77.19468383710128,-11.824315187559593,-76.83325254640165,107:26,61.21,158.88
Calle San Francisco,Camino San Juan de Lurigancho 187,Centro de Distribución,Punto de Entrega,-12.174963181466406,-77.17516618351272,-11.914217911691317,-76.96235925499016,53:51,35.79,100.66
Bulevar Sucre 75,Bulevar La Paz 36,Punto de Entrega,Centro de Distribución,-11.985216897029828,-76.8488549634076,-11.8729882551605,-76.80095608746763,39:43,27.12,41.41
Ctra. José Pardo 434,Calle Manuel Tovar,Centro de Distribución,Punto de Entrega,-12.038441219700317,-77.04273690773583,-11.845988090680203,-76.8381635569633,36:19,29.66,51.31
Jr. Miraflores 153,Calle Universitaria 180,Centro de Distribución,Punto de Entrega,-12.069443923262103,-77.15060468450028,-12.126462009572263,-77.01330545478139,62:38,27.84,58.7
Calle Colón 499,Bulevar La Paz 400,Punto de Entrega,Centro de Distribución,-11.802786890761295,-77.18628463271162,-11.864414777047006,-77.0422790347476,69:45,44.67,117.24
Ctra. Colón 93,Bulevar Santa Rosa 30,Centro de Distribución,Punto de Entrega,-12.108705051014189,-76.80871570477083,-11.880595561117358,-76.99778621845509,48:19,29.4,58.42
Camino Callao 42,Camino Miraflores 472,Centro de Distribución,Punto de Entrega,-12.19432984551828,-76.98598953445409,-12.146622390375889,-76.96405533904363,74:08,17.27,56.87
Camino Pucusana 318,Calle La Marina 19,Centro de Distribución,Punto de Entrega,-12.04081008740042,-77.11892614877408,-12.014678007228838,-76.8808019246714,35:51,14.3,34.81
Diagonal Santa Lucía 238,Camino Barranco 59,Centro de Distribución,Punto de Entrega,-11.801316243815883,-77.07642656601864,-11.849246233279096,-77.1965516106163,19:45,9.78,22.94
Av. Santa Anita 82,Av. Víctor Larco Herrera,Centro de Distribución,Punto de Entrega,-12.151904230408984,-77.01772760830026,-11.85444422706129,-77.16107826052996,46:52,38.96,59.59
Diagonal La Paz 300,Ctra. San Borja 418,Punto de Entrega,Punto de Entrega,-11.984995957922516,-76.83037581665062,-11.96936656692582,-77.11981550777111,25:59,13.06,28.68
Jr. Santa María 167,Av. La Punta 164,Punto de Entrega,Punto de Entrega,-12.045578509626022,-76.88622850505962,-12.128470568698377,-77.12175975811391,37:36,17.35,50.74
Calle La Molina 354,Paseo El Sol 330,Punto de Entrega,Centro de Distribución,-11.881765128182002,-76.97311539742378,-12.042990152954605,-76.93484416846474,119:09,25.8,86.51
Ctra. Chorrillos 22,Ruta La Molina 484,Punto de Entrega,Centro de Distribución,-12.068472156483665,-77.08131455999994,-11.976866854918754,-76.89133277954362,60:02,27.4,59.42
Ctra. Santa Lucía 147,Ruta La Victoria 461,Punto de Entrega,Centro de Distribución,-11.837944797445386,-76.9487389882656,-11.955710817249768,-76.95306441892842,64:51,31.15,71.34
Ruta El Agustino 282,Diagonal San Isidro 77,Centro de Distribución,Punto de Entrega,-12.091616979529444,-76.96830269169025,-11.864294674842624,-76.80815991394779,75:09,26.86,64.63
Paseo Pueblo Libre 148,Bulevar Callao 19,Centro de Distribución,Punto de Entrega,-12.119534910070303,-77.11496852021922,-12.182974066911697,-77.18871976192816,48:30,9.62,32.66
Jr. La Molina 165,Paseo Pueblo Libre 186,Centro de Distribución,Punto de Entrega,-11.923855701284078,-76.877849532252,-11.991297818260763,-77.133803210016,100:54,83.78,197.15
Jr. Arequipa 202,Paseo Puente Piedra 33,Punto de Entrega,Punto de Entrega,-12.106082993623321,-77.17512112154385,-11.914010244024537,-77.1550194326623,100:45,76.95,181.53
Ctra. Olaya 415,Av. Abtao,Centro de Distribución,Punto de Entrega,-11.952410538068978,-76.81925962295682,-12.186233309010888,-76.86142355589037,17:11,13.44,29.03
Camino San Miguel 121,Pasaje Comas 279,Centro de Distribución,Punto de Entrega,-11.994606890902407,-76.84747746327825,-11.995455890680502,-76.83289556806103,37:14,21.51,35.23
Camino San Luis 450,Av. Puente Piedra 380,Centro de Distribución,Punto de Entrega,-11.840789773128822,-77.03657655029451,-11.809064729342863,-77.00609929190276,81:31,63.17,90.62
Ctra. Miraflores 311,Camino Cercado 469,Punto de Entrega,Centro de Distribución,-11.992016563190946,-77.16968013039875,-11.9684146791936,-76.94738260450194,117:39,60.07,168.1
Calle Tarapacá,Jr. Mendoza 27,Punto de Entrega,Punto de Entrega,-11.995084802059298,-76.88497365171054,-12.143335739942076,-77.02776876441925,29:51,7.75,24.48
Ruta El Agustino 469,Calle San Juan 122,Punto de Entrega,Centro de Distribución,-12.087992743734915,-76.8790986806838,-12.129069890648417,-77.04571606844841,47:40,13.37,38.62
Diagonal San Juan de Lurigancho 409,Jr. Pueblo Libre 152,Punto de Entrega,Centro de Distribución,-12.011148997408835,-76.87575752978752,-12.051305015099974,-77.01642600353784,44:37,36.72,87.37
Calle Ate 9,Ctra. Santa Anita 369,Punto de Entrega,Centro de Distribución,-11.830184709923815,-76.93336677182398,-12.168697046804516,-76.89300522736883,110:14,42.93,127.0
Av. Nicolás Arriola,Paseo San Isidro 392,Punto de Entrega,Punto de Entrega,-11.945036640243773,-77.05100950123408,-11.954202024857295,-76.85483185270355,68:53,40.17,61.51
Ruta Mendoza 271,Av. San Borja 76,Centro de Distribución,Punto de Entrega,-11.968294803924074,-76.90528874299574,-11.964567261043205,-76.83285790255928,80:27,30.99,55.08
Ctra. San Miguel 500,Diagonal Sucre 186,Punto de Entrega,Punto de Entrega,-11.89016997485306,-76.8079309082032,-11.947945802884613,-77.13446550482468,23:41,15.53,39.8
Ctra. Santa Lucía 262,Pasaje Lince 177,Centro de Distribución,Punto de Entrega,-11.825985388121302,-76.9091188536734,-11.925341747891409,-77.1690553885119,43:44,10.59,29.73
Paseo José Pardo 281,Paseo San Martín 321,Centro de Distribución,Punto de Entrega,-12.046498341260175,-76.81547753955562,-12.130723528602894,-77.16429498432973,92:35,70.04,148.69
Pasaje Miraflores 120,Diagonal San Luis 246,Centro de Distribución,Punto de Entrega,-11.887404704866862,-77.0219179194758,-12.020712443991657,-76.88685166440054,58:57,37.28,60.71
Calle Lord Cochrane,Bulevar La Victoria 122,Punto de Entrega,Punto de Entrega,-11.923494368416671,-76.92303324264924,-12.023533871375674,-76.90715355893238,27:47,5.98,19.81
Calle Granados 424,Av. Santo Toribio,Punto de Entrega,Punto de Entrega,-12.095046266698457,-76.92536344015205,-12.007934749439595,-77.02834520581654,18:21,6.34,12.32
Jr. Santa Anita 228,Ruta San Luis 376,Punto de Entrega,Punto de Entrega,-12.047815786471098,-76.98342860524038,-12.0854571020819,-76.80497956237444,45:14,11.89,29.19
Camino Universitaria 429,Jr. Vargas 339,Centro de Distribución,Punto de Entrega,-11.876409260341227,-77.16236868193899,-11.991842259014014,-77.185991749437,6:35,3.78,8.1
Av. El Corregidor,Jr. Surco 113,Centro de Distribución,Punto de Entrega,-12.119186855702303,-77.13903250396571,-12.151639656025402,-76.96734653047467,25:57,13.56,23.2
Calle Manuel Almenara,Diagonal Olaya 474,Centro de Distribución,Punto de Entrega,-12.141723999321785,-76.98085256924045,-11.87023987362538,-77.01294510600351,34:02,25.11,34.75
Bulevar La Marina 342,Pasaje La Marina 276,Centro de Distribución,Punto de Entrega,-12.073029515845334,-77.19140486477026,-11.838930076636741,-77.1829590415058,118:06,55.3,102.76
Bulevar Comas 98,Pasaje La Punta 442,Centro de Distribución,Punto de Entrega,-11.876019621982437,-76.82354524021927,-12.134996799136797,-77.17975159013777,109:45,33.59,105.4
Diagonal El Agustino 51,Ruta El Agustino 441,Punto de Entrega,Punto de Entrega,-11.841163331764719,-76.98737767716898,-12.175927858539783,-76.86160019462535,24:45,19.54,43.67
Diagonal Mendoza 356,Av. Próceres de la Independencia,Punto de Entrega,Centro de Distribución,-12.187018368920176,-77.01736821265821,-12.04690522481545,-76.89874709599677,113:00,27.28,68.38
Diagonal San Bartolo 197,Paseo San Isidro 419,Punto de Entrega,Punto de Entrega,-11.969652181393116,-76.82547225468578,-11.801346170380059,-77.04502806843915,29:34,14.18,38.96
Ruta Universitaria 411,Ctra. San Isidro 143,Punto de Entrega,Centro de Distribución,-11.947986766009215,-77.05614790428444,-11.902503680251803,-77.19965444135772,17:33,11.7,18.92
Bulevar Villa El Salvador 494,Av. Nicolás Arriola,Punto de Entrega,Centro de Distribución,-11.953178855459155,-76.87643648401018,-12.07603896397987,-77.03174800615973,23:33,11.05,34.13
Bulevar San Luis 54,Calle La Victoria 296,Centro de Distribución,Punto de Entrega,-11.849306227540565,-76.87615065685078,-12.188131555503634,-76.93119794514504,6:46,2.0,10.82
Av. Belén,Paseo Callao 411,Punto de Entrega,Punto de Entrega,-11.825829574907477,-77.08846521885789,-11.92076363887566,-77.08512775746422,32:37,16.02,23.21
Paseo Magdalena del Mar 280,Ruta Pachacamac 242,Centro de Distribución,Punto de Entrega,-12.025057957034916,-77.12044153918374,-11.93132766723095,-77.05687415977748,25:18,10.52,19.42
Av. El Agustino 53,Ctra. El Sol 369,Punto de Entrega,Punto de Entrega,-11.923357054438082,-76.93101346840385,-11.918532810134932,-76.97891482491278,52:45,20.4,56.58
Pasaje Brasil 31,Av. San Bartolo 466,Centro de Distribución,Punto de Entrega,-11.837716898542537,-76.8873825191459,-12.049958714257127,-76.90439309731528,5:52,3.38,10.93
Bulevar Pachacamac 26,Av. Angamos 65,Punto de Entrega,Punto de Entrega,-12.187535302230392,-76.88859411803512,-11.87184799046132,-76.95618034893023,62:22,45.84,62.64
Paseo Rímac 141,Av. San Juan de Lurigancho 227,Punto de Entrega,Centro de Distribución,-11.871149934091605,-76.82075506505738,-11.81417765794645,-76.89242585327358,58:34,48.53,77.07
Paseo Las Flores 398,Av. San Isidro 321,Punto de Entrega,Punto de Entrega,-12.14777101879531,-77.15526341579681,-11.816863781298892,-77.18945001428597,63:15,25.23,54.92
Calle Olaya 157,Calle Santa María 344,Centro de Distribución,Punto de Entrega,-12.111329549338315,-76.9091825159041,-12.178444641843631,-77.05814212033633,13:48,3.59,14.31
Calle Rodríguez de Mendoza,Paseo La Marina 242,Centro de Distribución,Punto de Entrega,-12.022446855512916,-77.01643332916007,-11.888484911995018,-76.96099897714137,6:01,2.24,7.91
Pasaje Benavides 184,Camino El Agustino 411,Centro de Distribución,Punto de Entrega,-12.014070989386996,-76.90233686650653,-11.823476950701387,-76.95666953800124,30:07,8.16,26.32
Calle Santa Rosa,Av. Olaya 99,Punto de Entrega,Centro de Distribución,-11.835736983774336,-77.00445471979063,-11.813507407360142,-76.87387764213398,10:41,4.73,12.11
Av. Chaclacayo 435,Calle El Agustino 438,Punto de Entrega,Punto de Entrega,-11.866709597411127,-77.08338976487005,-11.984745619981581,-77.15993403395173,53:00,17.88,62.49
Pasaje Pucusana 411,Av. Los Pinos,Punto de Entrega,Punto de Entrega,-11.846719917696344,-76.92082154909704,-11.840082631083742,-77.15766808937077,21:34,14.03,19.13
Camino Rímac 440,Camino Chorrillos 381,Centro de Distribución,Punto de Entrega,-12.06504877925496,-77.09592587927426,-12.186262059058672,-76.95997994499282,38:38,21.72,60.39
Av. Rímac 12,Camino Santa Anita 171,Centro de Distribución,Punto de Entrega,-11.95509900135942,-77.07343475112343,-12.0884020181361,-77.15946781397018,16:38,12.8,14.64
Paseo San Bartolo 46,Paseo Pueblo Libre 206,Centro de Distribución,Punto de Entrega,-12.08446757849741,-76.90001584824915,-11.900210661744891,-77.14501074524658,76:04,52.69,75.66
Ruta El Agustino 469,Calle Conde de Superunda,Punto de Entrega,Punto de Entrega,-11.847007026968594,-77.05784793038923,-11.959768821708955,-76.82181986201664,14:35,4.62,13.98
Av. Óscar R. Benavides,Bulevar La Paz 116,Punto de Entrega,Centro de Distribución,-11.881011540274553,-76.98907047071361,-11.922961126081546,-77.04021512129569,31:22,12.26,31.0
Calle San Luis 296,Ruta El Sol 344,Centro de Distribución,Punto de Entrega,-11.860731883602094,-77.17537285258213,-12.11174304373731,-76.8114877995156,59:54,42.64,78.08
Bulevar Brasil 76,Av. El Sol 53,Centro de Distribución,Punto de Entrega,-12.079890541149341,-77.0626104937961,-12.039669637610821,-76.89585691217597,35:15,12.46,24.18
Calle San Bartolo 215,Pasaje Lurín 31,Punto de Entrega,Centro de Distribución,-11.895045613018704,-77.13447758542979,-11.8815023697447,-77.02890358131464,6:18,5.16,11.42
Diagonal San Juan 200,Calle Los Cedros,Centro de Distribución,Punto de Entrega,-11.930278171864614,-76.93543952707616,-12.036647797050485,-76.92728001236836,108:17,78.12,150.49
Ruta San Luis 148,Paseo Pueblo Libre 322,Punto de Entrega,Punto de Entrega,-11.857068212539716,-77.10788727248449,-11.9168015013523,-77.09101549527797,45:46,22.85,43.46
Ruta La Molina 254,Ctra. Santa Lucía 147,Centro de Distribución,Punto de Entrega,-12.150748481711448,-77.06451592196754,-12.017655679308291,-77.09104774181006,109:23,65.78,79.22
Av. Puente Piedra 119,Calle Santa Lucía 454,Centro de Distribución,Punto de Entrega,-12.108684141310981,-77.11812477472843,-12.0576145420262,-76.82855849741367,29:29,11.96,28.26
Calle Talara,Ruta Las Flores 204,Centro de Distribución,Punto de Entrega,-12.125656548462185,-76.97801618673253,-11.917132883368783,-76.9576924834202,20:47,8.49,13.76
Pasaje San Juan de Lurigancho 335,Camino San Juan de Miraflores 6,Punto de Entrega,Centro de Distribución,-12.006091454495662,-76.85726337299687,-12.09332128358116,-77.0901903346534,88:17,44.3,78.87
Pasaje Chorrillos 239,Jr. Puente Piedra 8,Punto de Entrega,Centro de Distribución,-11.934745992092932,-76.9874160202359,-11.878533208244564,-76.8456640444654,98:54,78.41,92.2
Paseo Lince 328,Pasaje Mendoza 158,Punto de Entrega,Centro de Distribución,-11.866230891572384,-76.81474487779498,-12.057575590446026,-76.82390878803348,92:13,55.79,78.17
Diagonal La Punta 26,Calle Colina,Punto de Entrega,Centro de Distribución,-12.022883740035338,-77.04721024150207,-12.1786646885956,-76.82926059238171,84:57,61.2,138.29
Bulevar Miraflores 50,Jr. Brasil 280,Centro de Distribución,Punto de Entrega,-12.005666314525065,-77.0073093037739,-11.932497224113794,-77.10720498435441,77:24,26.9,36.23
Diagonal Pachacamac 318,Av. San Juan de Lurigancho 134,Punto de Entrega,Centro de Distribución,-12.139534123578924,-77.03763571856773,-11.910494223597519,-77.08439004465521,49:06,11.83,21.62
Calle La Punta 330,Pasaje La Victoria 435,Centro de Distribución,Punto de Entrega,-11.801471197697397,-77.12127956988188,-12.160336651472607,-77.11908323362888,10:11,2.44,12.03
Jr. Santa María 167,Diagonal Jesús María 423,Punto de Entrega,Centro de Distribución,-11.98472137494084,-77.0988403609192,-11.909211567773582,-76.8576099140312,27:57,17.41,49.51
Calle Lince 270,Ruta José Pardo 181,Punto de Entrega,Punto de Entrega,-12.128753971199533,-76.96626099458271,-11.918402484345004,-77.00570541402085,6:12,4.45,12.83
Pasaje Comas 279,Bulevar Mendoza 400,Punto de Entrega,Centro de Distribución,-11.926979358081182,-76.87518767397924,-11.869102011760173,-76.94650658236104,73:38,21.05,65.98
Ctra. Chorrillos 135,Pasaje Santa Rosa 181,Punto de Entrega,Centro de Distribución,-11.905088409183438,-77.11404323776652,-12.092847194687934,-76.80713324526805,32:36,6.77,17.21
Ctra. El Sol 236,Calle Miroquesada,Centro de Distribución,Punto de Entrega,-12.104100035504274,-76.99537353622146,-12.145012180566033,-76.99523505970745,69:46,18.44,58.59
Ctra. San Borja 418,Paseo Santa Anita 111,Punto de Entrega,Punto de Entrega,-11.838102820836909,-76.98487905022425,-12.040567690628242,-77.08332400823986,58:15,38.6,50.19
Ruta Pachacamac 244,Calle San Juan de Lurigancho 56,Punto de Entrega,Centro de Distribución,-12.159568615737518,-77.09394501158519,-12.180508573878106,-76.81191898587679,31:49,16.72,31.79
Pasaje San Juan de Miraflores 382,Ruta Villa El Salvador 3,Centro de Distribución,Punto de Entrega,-11.862227445730873,-77.19347840805762,-12.142177058132493,-77.0871270278912,52:49,28.34,62.45
Paseo Miraflores 24,Av. La Molina,Centro de Distribución,Punto de Entrega,-12.020964911224532,-76.9137714524397,-12.08945208275062,-77.05866560825577,67:43,26.24,67.47
Ruta Chaclacayo 234,Ruta San Martín 337,Punto de Entrega,Centro de Distribución,-12.046773528017193,-76.80745299079608,-12.025705532424388,-76.85387133814547,95:32,71.45,99.94
Paseo Santa Anita 447,Jr. San Borja 178,Punto de Entrega,Punto de Entrega,-11.881908646528831,-76.83924615126294,-11.934849254912418,-76.92093005036884,118:30,22.9,61.72
Av. Garcilaso de la Vega,Pasaje La Molina 159,Punto de Entrega,Centro de Distribución,-12.042076814655289,-77.10983287487818,-12.047093786292578,-76.88392679007522,18:06,10.41,15.69
Bulevar Santa Rosa 48,Av. Próceres de la Independencia,Punto de Entrega,Centro de Distribución,-11.898926900500747,-77.16769888227124,-11.969675729203537,-76.9736085736076,118:40,89.9,144.29
Pasaje La Molina 238,Pasaje Surco 454,Punto de Entrega,Punto de Entrega,-11.97536963353649,-76.8846869424773,-12.065242047715522,-76.87103755401209,95:18,51.8,49.46
Ruta San Isidro 463,Calle Miguel Aljovín,Punto de Entrega,Punto de Entrega,-12.192180349840006,-77.0598771107287,-12.011347344089103,-77.14535729861686,103:14,79.2,174.35
Paseo Villa María del Triunfo 296,Diagonal Chaclacayo 228,Punto de Entrega,Punto de Entrega,-12.093753507855338,-76.85852514280924,-11.871201367751766,-77.15761941412755,18:14,9.87,21.51
Pasaje Callao 283,Pasaje San Juan 233,Centro de Distribución,Punto de Entrega,-12.103550260295519,-76.9641309008674,-12.071842587368158,-77.16124321258938,69:41,36.09,94.76
Paseo Santa Anita 447,Ctra. Las Flores 209,Centro de Distribución,Punto de Entrega,-11.995883006490024,-76.94571717149408,-12.155200534828502,-77.05318630391595,12:33,2.32,12.84
